Date,PC,PC_recal,Reff,Reff2,rien,rien,rien,rien,rien,Ei,Es,Ai,A,li,Ps,Ps_liss,P(tous),P(SPF)
02/02/2021,,,1.01695693779904,2.82488038277512,,,,,,15805.41673471,3330734.44351022,12311.4129901637,1909814.43951873,6936.21379988953,1297098.08828508,1297752.60900946,3205440.3576272,
03/02/2021,,,1.02587985114301,2.84966625317502,,,,,,12600.3789151569,3343334.82242538,13298.0125480239,1923112.45206676,7511.44387734717,1303041.62118285,1303817.36608637,3221950.17123211,
04/02/2021,,,1.03328903065745,2.87024730738181,,,,,,16615.6367411999,3359950.45916658,12987.0431674324,1936099.49523419,7351.57629992735,1309977.83498274,1310384.42335357,3241217.43178736,
05/02/2021,,,1.03929505582137,2.88693071061492,,,,,,19593.974294042,3379544.43346062,10726.2715955467,1946825.76682973,6082.517236418,1317489.27886009,1317310.2266448,3262082.55366888,
06/02/2021,,,1.04400850611377,2.9000236280938,,,,,,21405.1081298943,3400949.54159052,9844.96393974177,1956670.73076948,5590.63678204319,1324840.85516002,1324113.21876658,3282503.59894645,
07/02/2021,,,1.04753996101365,2.9098332250379,,,,,,21100.8420798784,3422050.38367039,10008.8663865692,1966679.59715605,5689.95002449555,1330923.37239643,1330510.32562338,3299399.48015873,
08/02/2021,1.05,1.05,1.05,2.91666666666667,,,,,,17559.8058076597,3439610.18947805,7972.74867525142,1974652.3458313,4536.13640945641,1336514.00917848,1336328.56664693,3314929.02677551,
09/02/2021,,,1.05149920255183,2.92083111819954,,,,,,16212.9787640155,3455823.16824207,10507.412186816,1985159.75801811,5981.629226832,1342203.95920297,1341847.73897543,3330734.44351022,
10/02/2021,,,1.05214814814815,2.92263374485597,,,,,,16556.8056300824,3472379.97387215,12386.5991158542,1997546.35713397,7053.8307458552,1346740.09561243,1347451.18315026,3343334.82242538,
11/02/2021,,,1.05205741626794,2.9223817118554,,,,,,13230.3978609146,3485610.37173307,13529.5232597537,2011075.88039372,7705.83892676197,1352721.72483926,1353557.46859853,3359950.45916658,
12/02/2021,,,1.05133758639022,2.92038218441727,,,,,,17471.3287832628,3503081.70051633,13337.4826008845,2024413.36299461,7596.3031487562,1359775.55558512,1360239.08335286,3379544.43346062,
13/02/2021,,,1.05009923799397,2.91694232776104,,,,,,20615.763768339,3523697.46428467,11101.0824028892,2035514.44539749,6321.53009075755,1367481.39451188,1367337.66021186,3400949.54159052,
14/02/2021,,,1.04845295055821,2.91236930710615,,,,,,22519.4027540726,3546216.86703874,10252.545476319,2045766.99087381,5836.67235504566,1375077.69766063,1374355.39777253,3422050.38367039,
15/02/2021,,,1.04650930356194,2.90697028767204,,,,,,22184.1083830604,3568400.9754218,10473.9312508131,2056240.92212463,5960.45002682962,1381399.22775139,1380992.37097122,3439610.18947805,
16/02/2021,,,1.04437887648414,2.90105243467817,,,,,,18439.5386979458,3586840.51411975,8373.37629444084,2064614.29841907,4762.94322992921,1387235.90010644,1387057.45115196,3455823.16824207,
17/02/2021,,,1.04217224880383,2.89492291334397,,,,,,16998.5454224699,3603839.05954222,11062.864726243,2075677.16314531,6289.67836197467,1393196.35013327,1392833.38427822,3472379.97387215,
18/02/2021,1.04,1.04,1.04,2.88888888888889,,,,,,17326.8511291477,3621165.91067137,13060.6117409488,2088737.77488626,7421.67495660206,1397959.2933632,1398713.30232889,3485610.37173307,
19/02/2021,,,1.03797270955166,2.88325752653238,,,,,,13817.54805342,3634983.45872479,14273.8368225814,2103011.61170884,8106.98499146612,1404248.97172517,1405130.9764749,3503081.70051633,
20/02/2021,,,1.0362009569378,2.87833599149389,,,,,,18208.1340076443,3653191.59273243,14067.9776730607,2117079.5893819,7986.27901790176,1411670.64668177,1412157.77178793,3523697.46428467,
21/02/2021,,,1.03479532163743,2.87443144899285,,,,,,21440.3943190726,3674631.9870515,11698.2314866406,2128777.82086854,6638.23393126052,1419777.63167324,1419622.60225049,3546216.86703874,
22/02/2021,,,1.03386638312954,2.87185106424872,,,,,,23374.5254941297,3698006.51254563,10787.6160314307,2139565.43689997,6119.4763520891,1427763.91069114,1426998.53621172,3568400.9754218,
23/02/2021,,,1.03352472089314,2.87090200248095,,,,,,22987.1943353391,3720993.70688097,10998.3725576253,2150563.8094576,6237.66640649317,1434402.1446224,1433967.07225678,3586840.51411975,
24/02/2021,,,1.03388091440723,2.87189142890897,,,,,,19081.1483777867,3740074.85525876,8771.51818727235,2159335.32764487,4974.31729923125,1440521.62097449,1440326.1293322,3603839.05954222,
25/02/2021,,,1.03504554315081,2.87512650875224,,,,,,17574.224674392,3757649.07993315,11557.7350821502,2170893.06272702,6554.92824275197,1446759.28738098,1446370.2986842,3621165.91067137,
26/02/2021,,,1.03712918660287,2.8809144072302,,,,,,17907.7289772094,3775556.80891036,13605.7005261737,2184498.76325319,7718.54195486622,1451733.60468021,1452509.66223838,3634983.45872479,
27/02/2021,,,1.04024242424242,2.88956228956229,,,,,,14285.6992163359,3789842.5081267,14825.8071722428,2199324.57042544,8414.82917788675,1458288.53292297,1459195.61094567,3653191.59273243,
28/02/2021,,,1.04449583554847,2.90137732096796,,,,,,18846.2479537049,3808688.7560804,14569.5205523037,2213894.09097774,8275.38996072208,1466007.07487783,1254687.62998627,3674631.9870515,
01/03/2021,1.05,1.05,1.05,2.91666666666667,,,,,,22236.4587205848,3830925.21480099,12081.876939699,2225975.96791744,6869.21341600327,1474421.90405572,943734.707621594,3698006.51254563,
