Date,PC,PC_recal,Reff,Reff2,rien,rien,rien,rien,rien,Ei,Es,Ai,A,li,Ps,Ps_liss,P(tous),P(SPF)
01/05/2021,0.82,0.82,0.82,2.15789473684211,,,,,,13783.1108537919,5408783.16506619,10386.720071876,3205898.25369379,6034.87222524064,2100596.6340664,2100543.43821804,5297334.09102367,5290474
02/05/2021,,,0.823593073593074,2.16735019366598,,,,,,13113.8584011942,5421897.02346738,12295.3556047137,3218193.60929851,7143.82399110349,2106698.26774009,2106824.1986186,5313391.02174392,5294028
03/05/2021,,,0.826410774410774,2.17476519581783,,,,,,13166.6831906036,5435063.70665799,11226.2071732617,3229419.81647177,6530.8641185387,2112733.13996533,2113190.5128024,5329272.26444192,5322957
04/05/2021,,,0.828519480519481,2.18031442241969,,,,,,13022.6190123614,5448086.32567035,10091.2110146201,3239511.02748639,5876.35098249359,2119876.96395644,2119635.40382441,5348071.80126061,5343160
05/05/2021,,,0.82998556998557,2.18417255259361,,,,,,15483.1683106338,5463569.49398098,9310.20399034083,3248821.23147673,5425.52102064459,2126407.82807497,2125928.60153061,5365258.28578308,5360793
06/05/2021,,,0.830875420875421,2.18651426546163,,,,,,14203.0959836135,5477772.58996459,8983.14573398107,3257804.37721071,5237.58212444102,2132284.17905747,2131938.41378622,5380722.36731596,5377937
07/05/2021,,,0.831255411255411,2.18751424014582,,,,,,12812.2927983309,5490584.88276293,8544.33744382271,3266348.71465453,4983.2661924538,2137709.70007811,2137514.99550232,5395000.0542124,5396091
08/05/2021,,,0.831191919191919,2.18734715576821,,,,,,11850.2740968116,5502435.15685974,8577.63262707188,3274926.34728161,5003.33961242942,2142947.28220255,2142796.14345424,5408783.16506619,5400126
09/05/2021,,,0.830751322751323,2.18618769145085,,,,,,11452.0480316171,5513887.20489135,8483.96535125609,3283410.31263286,4948.59522469733,2147930.54839501,2147896.43363075,5421897.02346738,5403008
10/05/2021,0.83,0.83,0.83,2.18421052631579,,,,,,10900.9657584299,5524788.17064978,10088.4933269879,3293498.80595985,5883.60395804087,2152933.88800744,2153042.95612119,5435063.70665799,5426890
11/05/2021,,,0.829004329004329,2.18159033948508,,,,,,10944.0406705899,5535732.21132037,9256.82502691037,3302755.63098676,5397.17647377305,2157882.48323213,2158272.67733138,5448086.32567035,5443507
12/05/2021,,,0.827830687830688,2.17850181008076,,,,,,10818.5579702058,5546550.76929058,8353.24692743406,3311108.87791419,4868.67126336578,2163766.08719017,2163580.94537989,5463569.49398098,5459546
13/05/2021,,,0.826545454545455,2.17511961722488,,,,,,12851.0296978261,5559401.7989884,7729.17957483111,3318838.05748903,4503.10415678825,2169163.26366395,2168777.29754577,5477772.58996459,5462585
14/05/2021,,,0.825215007215007,2.17161844003949,,,,,,11774.4280556794,5571176.22704408,7472.77623416371,3326310.83372319,4351.77825201444,2174031.93492731,2173752.03264329,5490584.88276293,5479977
15/05/2021,,,0.823905723905724,2.16817295764664,,,,,,10606.4091599305,5581782.63620401,7116.47569531947,3333427.30941851,4142.36698820334,2178535.0390841,2178377.23636452,5502435.15685974,5488878
16/05/2021,,,0.822683982683983,2.16495784916838,,,,,,9794.79018983703,5591577.42639385,7147.86290148736,3340575.17232,4158.73545482403,2182886.81733612,2182762.83207019,5513887.20489135,5491171
17/05/2021,,,0.821616161616162,2.16214779372674,,,,,,9450.40189903738,5601027.82829289,7068.92912002256,3347644.10144002,4111.05202867802,2187029.18432432,2187000.64074478,5524788.17064978,5510892
18/05/2021,,,0.820768638768639,2.15991747044379,,,,,,8981.36808447064,5610009.19637736,8400.10858221035,3356044.21002223,4883.39128517393,2191187.91977914,2191276.75059795,5535732.21132037,5526321
19/05/2021,,,0.820207792207792,2.15844155844156,,,,,,9003.48696553611,5619012.6833429,7698.67883453238,3363742.88885676,4474.28266115818,2195298.97180782,2195619.8854289,5546550.76929058,5539916
20/05/2021,0.82,0.82,0.82,2.15789473684211,,,,,,8888.70207370202,5627901.3854166,6936.34236785725,3370679.23122462,4030.43548077356,2200182.363093,2200024.73622043,5559401.7989884,5552341
21/05/2021,,,0.82021164021164,2.15845168476747,,,,,,10547.7221518601,5638449.10756846,6406.03168147517,3377085.26290609,3722.0202721381,2204656.64575415,2204332.2187593,5571176.22704408,
22/05/2021,,,0.820909090909091,2.16028708133971,,,,,,9657.47764005831,5648106.58520851,6180.33240383845,3383265.59530993,3591.15272163404,2208687.08123493,2208450.7715262,5581782.63620401,
23/05/2021,,,0.82215873015873,2.16357560568087,,,,,,8697.25551114297,5656803.84071966,5872.15372118616,3389137.74903112,3412.91987209888,2212409.10150707,2212274.14658065,5591577.42639385,
24/05/2021,,,0.824026936026936,2.16849193691299,,,,,,8033.80092713516,5664837.64164679,5884.03147485469,3395021.78050597,3421.32504690373,2216000.2542287,2215893.64317883,5601027.82829289,
25/05/2021,,,0.826580086580087,2.17521075415812,,,,,,7757.92083166396,5672595.56247846,5805.21707735172,3400826.99758333,3377.70678800663,2219413.1741008,2219385.68367271,5610009.19637736,
26/05/2021,,,0.82988455988456,2.18390673653832,,,,,,7384.11017941662,5679979.67265787,6882.59585794864,3407709.59344127,4008.13441770667,2222834.4991477,2222903.95184747,5619012.6833429,
27/05/2021,,,0.834006734006734,2.19475456317562,,,,,,7419.1157777692,5687398.78843564,6294.48283754168,3414004.07627881,3669.84150322201,2226212.20593571,2226472.8610115,5627901.3854166,
28/05/2021,,,0.839012987012987,2.20792891319207,,,,,,7347.2241296649,5694746.01256531,5660.6071693852,3419664.6834482,3304.95709423443,2230220.34035342,2230089.12864199,5638449.10756846,
29/05/2021,,,0.844969696969697,2.22360446570973,,,,,,8753.3917557807,5703499.40432109,5219.88890757996,3424884.57235578,3052.84435231136,2233890.18185664,2233623.39598694,5648106.58520851,
30/05/2021,,,0.851943241943242,2.24195589985064,,,,,,8054.40138532778,5711553.80570642,5030.53478814224,3429915.10714392,2948.00991603214,2237195.13895087,1916545.40942784,5656803.84071966,
31/05/2021,0.86,0.86,0.86,2.26315789473684,,,,,,7297.11032521945,5718850.91603163,4777.05410786137,3434692.16125178,2805.9618681784,2240247.98330318,1438596.97955562,5664837.64164679,
